,ID,Tweet,Sentiment,predictions
11076,100500019202895872,saw at last kung fu panda 2 yesterday with my cousins,2,0
11077,102556166969761792,she call me baby i call her bae sorry 4 the wait carter iv on the way august 29th hellllll yeahhh,2,0
11078,102522834261262336,displeased with lion i may take this opportunity to learn windows 7 or linux or poke myself in the eye,0,1
11079,101452523759607809,may or may not review the rugby world cup review if its good i might get the full game though its just installed as i press tweet,1,0
11081,105544170747330560,morningits all systems go for the weekpaytime and deus ex out later in the week this is truly,2,0
11084,111733664165011456,is stadium kanyi open tomrw for the opening ceremony and abs vs tonga game i happen to be off duty tomorrow,2,1
11086,100155788294762496,morning gorgeous u were rite i thought it was bslisten to this nicki minaj did hhave domestics,2,0
11094,102916706053267456,machete star danny trejo and david hasselhoff to guest star in the 4th season of sons of anarchy via,1,2
11095,100061932765188096,lol look for the bright tiger woods not hard to miss me today,2,0
11096,102086168665006080,ima be up all night just to be one of the first to get the carter iv off itunes,2,0
11104,100245144627986432,rt nicki minaj pink friday up 15 places to on the official uk top 40,2,1
11107,110540813716570112,droid bionic this thursday never thought the day would come,2,1
11108,105332660733353984,dont want to play one thats too long what with street fighter iii 3rd strike on wednesday and deus ex human revolution on friday,0,1
11109,103942286265679873,this tweet was poorly timed surely theyd be hidden rt 12 handy tips for windows 7 that you may not know,0,1
11110,100244244601638912,rt if it was barcelona that scored that 2nd man united goal you would all be breading them haters,0,1
11112,100304159491899393,monkey movie ayyyyyee rt going to see rise of the planet of the apes tonight with the family,2,1
11119,108612731321593856,got 2 letters today one from wake forest university and the other from boise state,2,0
11129,111495784310124544,rt im exited about friday no offense but who is tonga nz cant just make up names and countries play fair,2,1
11139,100016884988133376,me too netflix night with wifey and kids,1,2
11144,100121636048609280,rt he may be that but obama spent 239 billion a day after getting uncle sams credit card in his hot little hands s,0,1
11147,100153462687399936,rt if twilight wins all the awards at the tcas tonight i will burn my twilight posters k ok,2,1
11149,96619333626769408,rt today very rare day when democrats will get healthier on their club for growth scorecards than most republicans,2,1
11150,111929406846545920,balls i forgot celebrity juice was on tonight,0,2
11153,104230040224542720,i swear my facebook was exploding this morning booms all over the fucking place reminded me of four lions xd,2,0
11162,102145743250391040,kung fu panda 2 or take em back to the jungle book rt movie night with the kids at the crib what should we watch,1,2
11165,109001223956463616,the gops greatest crime boehner proposes obama speech be on the same night as nfl opening night,0,1
11166,100155707663466496,eh emattention true blood is on tonight oh yeah sink ur teeth into it lol,2,0
11167,96619147974291456,today very rare day when democrats will get healthier on their club for growth scorecards than most republicans,2,0
11168,109000697319657472,mt boehner asks obama to move speech to thurs forget u with or wo u tues works for me,1,0
11169,101213594296913920,o inbetweeners movie a week today aaaahhhh might wear my wellies to the cinema cause ill be knee deep in clunge,2,0
11170,105663631999504384,the mta will be at mondawmin metro station from 35pm today to celebrate the baltimore grand prix well have a race car for you to see,2,0
11172,101649244238266368,todays is the first i didnt have to look up who doesnt know steve jobs worked at atari,1,0
11174,111403659526553600,im going on big brothers bit on the side next tuesday i thought you would appreciate this haha,2,1
11179,100275359689347074,usa golf today bob ryan tiger now a jag just another guy bob ryan of the boston globe called tiger woods,0,1
11182,101121012032225280,what a great question to ask myself if today were the last day of my life would i want to do what i am about to do today steve jobs,1,0
11188,100062220746104832,here is the nip slip that happened yesterday on good morning americaand nicki minaj is not happy but abc has,0,2
11198,100155406663417856,watching twilight this lovely morning and wondering why couldnt the prods leave everyones hair alone it was so much nicer,2,0
11199,111428063509757952,sonny bill williams named in the first xv to face tonga on friday this man is one to watch my other is isreal dagg,2,1
11200,100048911405809665,iguess its just be n netflix tonight,1,2
11207,102571251364663296,rt dec 3rd its about to go down kevin hart voice new orleans gone kick me the hell out lt thats my birthday,2,1
11208,111598299781402625,rt gaga is now in 4th place for solo artists with the most top 10s in a row only behind janet jackson madonna whit,1,2
11209,100184314192465920,final destination 5 august 24 death how weve missed you,2,0
11213,104032618705715200,hide in country clubs all u want boehner reverserobocallcom launching soon im one of 1st in line join me,2,1
11220,100605448276803584,rt i stopped watching them after the 2nd one rt final destination 5 ill pass lt i watched them all sadly,0,1
11225,101875602310696960,i finally got to play drums to irene at an concert wouldnt let me until tonight,1,2
11227,100001250887741441,yeah imma be in vegas from 18th23rd so i just want a dinner in dallas with friends,1,0
11231,100063092603502592,my random rant of the nightlady gaga being considered a fashion iconwho in their right mind considers that fashionshe dresses in trash,0,1
11234,109001059682369536,dont do it he wont respect you rt boehner asks obama to move speech to thursday,0,1
11237,100092691462893568,i quoted nicki minaj tonight and im sorry and i know god will forgive me,2,0
11247,100771268978147328,rt republicans spawned teabaggerswho are proud global terroriststhey trashed the world economies today including us,0,2
11248,101574714840977409,coming home tonight i saw a we support italy in the rugby world cup in a hair salon in newmarket ha how come,1,0
11250,101737619016253440,the raiders need to represent tonight,2,1
11258,111733236627025920,ru showing the all blacks v tonga game friday nite with the sound up definitely not showing the league right,0,1
11264,91339414764126208,re what the heck was obama doing for the 1st 2 years when democrats controlled everything,0,1
11266,102132710667071489,rt were is the profile happy friday everyone tha carter iv,1,2
11269,111435753371877376,rt lokomotiv yaroslavl were on the plane that crashed in russia thismorning pavol demitra was likely on that flight,1,0
11274,112656688686972928,im getting horny hey that reminds me is it the 19th yet new two and a half men andor roast of charlie sheen,2,1
11279,100608096996564992,is it april fools day real madrid signs 7yearold argentine prospect leo espn,0,1
11285,103099490457759744,good morning its definitely time 4 a new phone alarm clock ringer isnt going off anymore tryin 2 wait on steve jobs before i make a move,2,0
11288,100167231874416641,rt the teen choice awards is tomorrow i wish everyone from the cast of the vampire diaries true blood and supernatural go,1,2
11290,100484644390174720,every time i dont have anything to do ill watch the shows i stopped halfway lol and its teen tops mta today p,2,0
11293,100046092435070976,fun date night with my girl home early ice my aching body wish i had netflix right about now,2,0
11294,106871727182708736,rt is it true the mta will not be running on saturday due to the hurricane,0,1
11296,111719206986317824,ritchie becomes father for the 3rd time while madonna was busy promoting her upcoming movie we in venic,1,2
